Ligne (ID),Ligne_nom_court,Date de début de validité,Résolution,Image
81,81,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ea140e9700f661f83e5e6f34c829417c
154,154ex,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b937c828da3ac9554c04949780a43fb2
167,167ex,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/882e801be9958180a33117ee0ce8c6cd
200,200,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/60695e9cbd687661cd5042ed0e677500
205,205,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/444cd89a566f9d74eff599e6238e26c2
206,206,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/95277abeb2d0f99ca81f49185ae10296
213,213,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6bbb89cd330c5394e842e29668e32baa
221,221,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ef154e73fb16796fe68eaa3516682c9c
222,222,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/038565f1e63d4ebda162768ad77f3428
223,223,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/72e43ba15dd8a439363dabbe73c1423b
224,224,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b7f692ec04ca6848217f587070a6f3d5
231,231,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1bc49b5bb9f964ace742f8868c50ee1d
234,234,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bd9db6bebe1ec44bfc9ec7f02fae8ad7
243,243,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d28d4a5ef694f6b5b2965fa11ca25aa6
470,RPI-1,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/43c0e871f206036c6d0f042b3b12048c
403,Ts3,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6fc9da550d10829fa72870452624ccdd
412,Ts12,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9414e0d7637a02bfc5165c60cb8249c3
435,Ts35,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a9287542bae65a5cc087e0dda7999021
471,Ts71,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/234eb773413456915696604f6c941118
121,N1,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d61c86e1c603cf3e7a45896e91be890a
810,NAV,2017-09-04,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c63d8ab17a357802877096a97b930ebd
12,12,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f29365aaf94a063a11bdc22f488c536c
32,32,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0afd4081a77ae87114384ad8ed1fc794
40,40ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3caeb08d37b959e0cfd656bef93ea188
51,51,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2b992fd2d2242bc929267c3d59781ab7
63,63,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dba592a74e1c65b9daf3c93a4b11ab28
67,67,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/428d87aad23ed8aa519eec9c27695368
71,71,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/24de12a6e281ae5014c25eb4f5c80582
72,72,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6ae659254c20b7c01662fc2bce5b5ac7
78,78,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f1a6dd09f0468b75168598c4af187089
82,82,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/289b645165806a268f57f11f182a3117
151,151ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3c960b8341d35df8d0425fc7d0ab18d2
152,152ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2959be5fdbfdb038037ceddd3e3343b9
168,168ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8c36da7f0765c97747a6f01c5bf141ea
200,200,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8ac8936f6ab32bd789508dd0ae9be742
207,207,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a62a8c0bbfb1bdb1e933d7ce937fc1f8
213,213,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/17820a86ef0668452d7ee3f8ecfb13d0
214,214,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/36a0110844cddc5ee2b344c07ceaff4a
221,221,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e83f48a08b0fbbf9a91300b1d22af3d8
222,222,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1bc9a92cb011d72c6b53ec3c2062afcc
223,223,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0878781b2249d685de6b4fb2da23f619
231,231,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/36744f494502c7813859d8d4b6a0b243
237,237,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/eb7d8d40f55698764d98952a59161585
239,239,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/901163bafd5fe5e25aa69799c835810e
405,Ts5,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/95888d51b3f454948d707e45d73becbd
410,Ts10,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/62a5f1e486e92d73056d0168ac3bdb19
433,Ts33,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/36edb552d56e83d6ade69be9470eb65b
443,Ts43,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/86ee0ad54e2a68c334d8c6b570f3d503
446,Ts46,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/590a1bcb997f219c6b46db1259b242d0
454,Ts54,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/691b2aa364e236afa36f75fdbe4c483a
471,Ts71,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/af440b57bd76a7f2464e23f1601dd3ea
475,Ts75,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/43b0db9bc21a7eeef89ceb6c14826fd9
211,211,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/89f26b429821b53de57c3d739e67f7f0
227,227,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9823d206cfaf5e9161867b3871954a81
240,240,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8b65b4076961dad4a66b1474436e5061
453,Ts53,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/12f278b56b397bd6be591bc2e4ce0d66
466,Ts66,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a6a78381907adedaec78a0d4e71f89c4
810,NAV,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e52efca7475aa7f0e0ab3153da17e761
901,NAV,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f1d8b35468acc0c40888abfff1ed9db2
9,9,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/051217ddfa72b298891ed0cf10095d37
31,31,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cc070c68ca2d2831071480bb3d64faea
32,32,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/401d80cf8e9eca5e71d6954f84fb7a15
40,40ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f5883cbce55a04900e130875a8129468
41,41ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8d326e673d625ec08cd9c6f3affe9048
52,52,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/31c694c78c710307155e92ae0beafb80
62,62,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/11489a802743037ec23c339d5554e2cf
63,63,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6229597bc232bae4f681a3d21f9bec21
68,68,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e37aab9bec2e1398dfcc8e3d74d7aff1
70,70,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/804ba42410fd337732655943e790fcde
158,KL,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c3f34d4a7f870fbc7bac9a55651a77a0
150,150ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/525b7b9769be65d3dcb728c1aca11bd1
151,151ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/41e152192afe4460d0d3aee3c619af34
155,155ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/219939f5eb45ed361741b3e8f8fc236c
156,156ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6c4a68a2c559a9ad0749c5de2ff93f89
161,161ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8f6443b387926ad5a0ee2580e87da3c5
168,168ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/66e84b32b469fabac05d07969314d962
200,200,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1b79e11f6797dba2f9aed442c78aa39b
214,214,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/22fda7b1950db25072ac8c1c652f1a56
222,222,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/afca418cfce9651c7378338e7cbb8a59
224,224,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/590788b56afed083cd1ed6a55d96a71e
234,234,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ec885199b5a266f03680b66c47c8b51d
244,244,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0c54624c93a39e60f81939b9b18c4b0a
409,Ts9,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c87b0b3a45bd65e64c9206f153debcab
432,Ts32,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/edd21b1f46b4b69ae2d165b1641048c9
436,Ts36,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b2a1a157a8d0aa84a6ed5e388340adc0
443,Ts43,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a3bb5cf7db042d4fcd81a08f1d7311ab
451,Ts51,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5c477cbc42b9d8532a9440fbd303f17b
454,Ts54,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9d3f714b4b088f2d0535a0c6ffca7451
461,Ts61,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3fedbb14ec809e926bfbec545229f1bd
466,Ts66,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c5223d27dc07ddf837ac790a4569b0cb
475,Ts75,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8db0301faa1b967b02e07080b7c48f5f
122,N2,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/adc1114fd7f3b1374f4cfce00a6730d5
803,API,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a43484e47ad6cb26bd3627940f2d9b6e
810,NAV,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0c6a3d4b2d7872e518821ace88dcf5cd
901,NAV,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ad8b956d349ef4ea503b9fbfa79f0352
1,C1,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a1573f7d9575bcd863c1a2cf34076cb9
14,14,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9043b57c8b6976846bb6e371e6a11fb0
34,34,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/722d43ba8ad982f8e05322d748fc6fc0
36,36,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a523573f24299f215477382b4a158999
50,50,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f93b9348cf95e9eadbc3ba26e6e289b8
56,56,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9d7c683258f7323974e25c8d15662080
57,57,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/85a2016372b01f5205a6effc1d912c51
70,70,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e9debd8353abd60aa49765598e15376c
72,72,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/463d7b55d21e75d282149d87afe8f00d
74,74,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2319c245ac78cb09c18e3a97feb86395
79,79,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2bcc5444d3b27d07f93623721c6cc01d
91,91,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/06400395efedd84bc6e4a9b285ad628c
152,152ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8ec8e5817e0d468c861627aa0d72cb87
155,155ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/693deb67fdad48e02cc6112720d55b76
168,168ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/728c155b978f11ec4afc6227ba497a7b
173,173ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9f743e955a5959fd5035a14561c02ed0
203,203,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2c2942dbf4953a609ec21dd40afe1267
206,206,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e7dcc99f96b7fd7b3477ce1d9ad74d2e
213,213,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d7733aaa429594a64dbb9fe46c548e32
221,221,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/af7766aa8d7675de37a72899e1a540ac
225,225,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a6115059d1d057f909f8e6e469c672dc
401,Ts1,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1161d0de538509a23195887a5ed0c272
404,Ts4,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cf12419d002137e0c67ca6037e51dd86
411,Ts11,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/11293c29ea3bc7c317dfe0aed0895886
432,Ts32,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/feb7d3a68e71bd615af7a4e846a4cc84
441,Ts41,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9abb0f13cfb4d0a566d0c3c46a3cc5d9
451,Ts51,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8f39c5c43e6a52773d6a7689cb80b1f9
452,Ts52,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a60f680d5eb112bea83d59404e315a75
456,Ts56,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1a4759c7200eafd9466d4563397fcd53
467,Ts67,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2696d6f8f25edeec4d8b0b50aa3c92fc
482,Ts82,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ec7dd6777e71e1e281434ccf3814875
491,Ts91,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2f4ff9b70e7593dc0e8b9231dabd8566
122,N2,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/23c7c79b933f561ef44982a6d0e0d797
1,C1,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/05b8c6c5ba759a5b7250b8f71caefd6e
6,C6,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5fc0d6af96f8e05c59747e7432694d31
13,13,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/74cb0881be7a30b1f160dfb3c89767b5
35,35,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6207b58931191f7775aefd648bd2f459
44,44,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bea3bafbe1466bbe3ec2e3b5aa85b68c
50,50,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/786a454c01a92f9b046faf41a6336c76
55,55,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb521dab586b9e411963962509297798
59,59,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5d1318d411e211f53d73f40e294673cc
64,64,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/00b0318dea8e1362a1eeeddb6da55b37
72,72,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f022e09590b67269d531d90a96a3d014
76,76,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/879bd8c22c8c76d0a3e1db8f25883ba8
80,80,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ef88efefa708c5f3d5a73569031c9683
156,156ex,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2fe5bd19c981f648e7da37585c1e86a0
200,200,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f3aa1288c157697489350687c50e2be5
